Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-16 15:40:00-04:00,189.76510620117188,189.8300018310547,189.74000549316406,189.77000427246094,189.77000427246094,488776
2024-05-16 15:41:00-04:00,189.77000427246094,189.8300018310547,189.75999450683594,189.80999755859375,189.80999755859375,139855
2024-05-16 15:42:00-04:00,189.80999755859375,189.86000061035156,189.80499267578125,189.81719970703125,189.81719970703125,119661
2024-05-16 15:43:00-04:00,189.80999755859375,189.8699951171875,189.7899932861328,189.85499572753906,189.85499572753906,118748
2024-05-16 15:44:00-04:00,189.86000061035156,189.91000366210938,189.83999633789062,189.89500427246094,189.89500427246094,127125
2024-05-16 15:45:00-04:00,189.89500427246094,189.90499877929688,189.80999755859375,189.89500427246094,189.89500427246094,187946
2024-05-16 15:46:00-04:00,189.89999389648438,189.93499755859375,189.8800048828125,189.90499877929688,189.90499877929688,141653
2024-05-16 15:47:00-04:00,189.89999389648438,190.0,189.86000061035156,189.9949951171875,189.9949951171875,164250
2024-05-16 15:48:00-04:00,189.9949951171875,190.0449981689453,189.94500732421875,189.96499633789062,189.96499633789062,162544
2024-05-16 15:49:00-04:00,189.9698944091797,190.00999450683594,189.9499969482422,189.9550018310547,189.9550018310547,101849
2024-05-16 15:50:00-04:00,189.9600067138672,190.22000122070312,189.9600067138672,190.0050048828125,190.0050048828125,382160
2024-05-16 15:51:00-04:00,189.99000549316406,190.0500030517578,189.9199981689453,189.99000549316406,189.99000549316406,883208
2024-05-16 15:52:00-04:00,189.99000549316406,190.0800018310547,189.97999572753906,190.0399932861328,190.0399932861328,161543
2024-05-16 15:53:00-04:00,190.02999877929688,190.08999633789062,190.0050048828125,190.05999755859375,190.05999755859375,135354
2024-05-16 15:54:00-04:00,190.0500030517578,190.17999267578125,190.0500030517578,190.1300048828125,190.1300048828125,205150
2024-05-16 15:55:00-04:00,190.1199951171875,190.125,189.9550018310547,190.0,190.0,349371
2024-05-16 15:56:00-04:00,189.9949951171875,190.0500030517578,189.97500610351562,190.0399932861328,190.0399932861328,171451
2024-05-16 15:57:00-04:00,190.03500366210938,190.08999633789062,190.0,190.00729370117188,190.00729370117188,217621
2024-05-16 15:58:00-04:00,190.00990295410156,190.00990295410156,189.91000366210938,189.91990661621094,189.91990661621094,340631
2024-05-16 15:59:00-04:00,189.91749572753906,189.97000122070312,189.67010498046875,189.89999389648438,189.89999389648438,771443
2024-05-17 09:30:00-04:00,189.3800048828125,189.85000610351562,189.22000122070312,189.77459716796875,189.77459716796875,2992661
2024-05-17 09:31:00-04:00,189.7760009765625,190.0,189.7100067138672,189.8415069580078,189.8415069580078,219870
2024-05-17 09:32:00-04:00,189.83749389648438,189.94000244140625,189.75999450683594,189.83999633789062,189.83999633789062,184178
2024-05-17 09:33:00-04:00,189.9550018310547,190.00999450683594,189.77999877929688,189.8350067138672,189.8350067138672,305959
2024-05-17 09:34:00-04:00,189.86000061035156,190.22999572753906,189.85000610351562,190.0399932861328,190.0399932861328,181176
2024-05-17 09:35:00-04:00,190.0399932861328,190.1179962158203,189.8800048828125,189.94000244140625,189.94000244140625,205199
2024-05-17 09:36:00-04:00,189.9499969482422,190.25,189.89999389648438,190.14019775390625,190.14019775390625,213400
2024-05-17 09:37:00-04:00,190.13999938964844,190.3800048828125,190.1199951171875,190.36000061035156,190.36000061035156,171347
2024-05-17 09:38:00-04:00,190.3699951171875,190.5,190.36000061035156,190.4149932861328,190.4149932861328,168912
2024-05-17 09:39:00-04:00,190.40049743652344,190.47999572753906,190.27999877929688,190.3800048828125,190.3800048828125,145472
2024-05-17 09:40:00-04:00,190.3800048828125,190.55999755859375,190.3350067138672,190.5399932861328,190.5399932861328,209930
2024-05-17 09:41:00-04:00,190.5373992919922,190.7050018310547,190.47000122070312,190.625,190.625,235122
2024-05-17 09:42:00-04:00,190.6300048828125,190.67999267578125,190.4199981689453,190.64999389648438,190.64999389648438,200596
2024-05-17 09:43:00-04:00,190.66000366210938,190.80999755859375,190.6300048828125,190.6999969482422,190.6999969482422,219950
2024-05-17 09:44:00-04:00,190.6999969482422,190.6999969482422,190.3699951171875,190.3800048828125,190.3800048828125,153459
2024-05-17 09:45:00-04:00,190.37049865722656,190.50990295410156,190.22000122070312,190.24000549316406,190.24000549316406,146256
2024-05-17 09:46:00-04:00,190.25,190.3800048828125,190.16000366210938,190.2032928466797,190.2032928466797,132339
2024-05-17 09:47:00-04:00,190.1999053955078,190.1999053955078,190.19070434570312,190.19070434570312,190.19070434570312,1211
2024-05-17 09:48:00-04:00,190.39500427246094,190.4499969482422,190.39500427246094,190.4199981689453,190.4199981689453,258255
2024-05-17 09:49:00-04:00,190.42999267578125,190.47999572753906,190.40789794921875,190.47000122070312,190.47000122070312,122204
2024-05-17 09:50:00-04:00,190.47000122070312,190.6199951171875,190.47000122070312,190.49000549316406,190.49000549316406,127842
2024-05-17 09:51:00-04:00,190.47000122070312,190.49000549316406,190.30560302734375,190.38999938964844,190.38999938964844,101918
2024-05-17 09:52:00-04:00,190.38999938964844,190.38999938964844,190.19000244140625,190.30499267578125,190.30499267578125,91234
2024-05-17 09:53:00-04:00,190.30999755859375,190.32000732421875,190.2050018310547,190.2899932861328,190.2899932861328,76594
2024-05-17 09:54:00-04:00,190.3000030517578,190.38499450683594,190.2819061279297,190.35000610351562,190.35000610351562,96322
2024-05-17 09:55:00-04:00,190.36000061035156,190.36000061035156,190.22000122070312,190.32000732421875,190.32000732421875,91855
2024-05-17 09:56:00-04:00,190.30999755859375,190.47000122070312,190.27999877929688,190.4499969482422,190.4499969482422,107601
2024-05-17 09:57:00-04:00,190.45989990234375,190.5800018310547,190.4199981689453,190.5500030517578,190.5500030517578,190996
2024-05-17 09:58:00-04:00,190.5399932861328,190.5399932861328,190.31500244140625,190.31629943847656,190.31629943847656,150169
2024-05-17 09:59:00-04:00,190.3101043701172,190.4499969482422,190.3000030517578,190.39999389648438,190.39999389648438,137271
2024-05-17 10:00:00-04:00,190.39999389648438,190.52000427246094,190.36000061035156,190.4199981689453,190.4199981689453,103423
2024-05-17 10:01:00-04:00,190.42359924316406,190.47999572753906,190.3800048828125,190.4550018310547,190.4550018310547,62361
2024-05-17 10:02:00-04:00,190.4499969482422,190.4550018310547,190.35499572753906,190.42999267578125,190.42999267578125,96843
2024-05-17 10:03:00-04:00,190.4199981689453,190.4199981689453,190.27000427246094,190.3300018310547,190.3300018310547,68568
2024-05-17 10:04:00-04:00,190.3300018310547,190.41000366210938,190.32000732421875,190.33999633789062,190.33999633789062,65925
2024-05-17 10:05:00-04:00,190.3249969482422,190.35000610351562,190.21499633789062,190.26499938964844,190.26499938964844,111430
2024-05-17 10:06:00-04:00,190.26629638671875,190.3000030517578,190.19000244140625,190.19500732421875,190.19500732421875,91813
2024-05-17 10:07:00-04:00,190.1909942626953,190.24839782714844,190.14999389648438,190.19000244140625,190.19000244140625,68160
2024-05-17 10:08:00-04:00,190.18499755859375,190.28990173339844,190.1649932861328,190.2720947265625,190.2720947265625,85328
2024-05-17 10:09:00-04:00,190.2501983642578,190.32000732421875,190.20010375976562,190.27000427246094,190.27000427246094,102220
2024-05-17 10:10:00-04:00,190.27999877929688,190.33999633789062,190.1649932861328,190.19000244140625,190.19000244140625,93472
2024-05-17 10:11:00-04:00,190.2050018310547,190.2899932861328,190.1999969482422,190.24989318847656,190.24989318847656,76954
2024-05-17 10:12:00-04:00,190.25880432128906,190.2899932861328,190.22000122070312,190.2698974609375,190.2698974609375,52845
2024-05-17 10:13:00-04:00,190.28500366210938,190.3249969482422,190.27000427246094,190.27999877929688,190.27999877929688,57652
2024-05-17 10:14:00-04:00,190.27499389648438,190.3000030517578,190.19000244140625,190.2550048828125,190.2550048828125,72652
2024-05-17 10:15:00-04:00,190.2550048828125,190.2550048828125,190.1699981689453,190.1999969482422,190.1999969482422,44514
2024-05-17 10:16:00-04:00,190.1988067626953,190.1999969482422,190.0500030517578,190.1199951171875,190.1199951171875,121992
2024-05-17 10:17:00-04:00,190.125,190.14999389648438,190.0500030517578,190.11500549316406,190.11500549316406,102479
2024-05-17 10:18:00-04:00,190.1199951171875,190.1699981689453,189.97000122070312,190.00999450683594,190.00999450683594,115700
2024-05-17 10:19:00-04:00,190.01400756835938,190.10000610351562,190.01400756835938,190.10000610351562,190.10000610351562,62118
2024-05-17 10:20:00-04:00,190.08999633789062,190.1300048828125,190.04010009765625,190.125,190.125,68556
2024-05-17 10:21:00-04:00,190.1300048828125,190.14999389648438,190.05499267578125,190.11500549316406,190.11500549316406,102656
2024-05-17 10:22:00-04:00,190.10499572753906,190.19500732421875,190.10499572753906,190.1649932861328,190.1649932861328,49786
2024-05-17 10:23:00-04:00,190.1656951904297,190.2100067138672,190.08099365234375,190.08999633789062,190.08999633789062,400779
2024-05-17 10:24:00-04:00,190.0850067138672,190.16000366210938,190.07000732421875,190.16000366210938,190.16000366210938,73064
2024-05-17 10:25:00-04:00,190.16000366210938,190.17799377441406,190.08999633789062,190.1750030517578,190.1750030517578,47050
2024-05-17 10:26:00-04:00,190.1649932861328,190.24989318847656,190.16000366210938,190.19500732421875,190.19500732421875,70375
2024-05-17 10:27:00-04:00,190.19500732421875,190.2449951171875,190.19000244140625,190.19000244140625,190.19000244140625,81958
2024-05-17 10:28:00-04:00,190.19869995117188,190.22999572753906,190.17999267578125,190.19500732421875,190.19500732421875,69071
2024-05-17 10:29:00-04:00,190.19000244140625,190.1999969482422,190.08999633789062,190.1501007080078,190.1501007080078,54378
2024-05-17 10:30:00-04:00,190.16000366210938,190.2696990966797,190.14999389648438,190.21499633789062,190.21499633789062,95524
2024-05-17 10:31:00-04:00,190.21400451660156,190.22999572753906,190.1320037841797,190.16000366210938,190.16000366210938,74916
2024-05-17 10:32:00-04:00,190.16639709472656,190.27999877929688,190.15499877929688,190.25,190.25,87619
2024-05-17 10:33:00-04:00,190.24009704589844,190.3000030517578,190.22999572753906,190.23500061035156,190.23500061035156,76697
2024-05-17 10:34:00-04:00,190.24000549316406,190.3000030517578,190.23500061035156,190.28579711914062,190.28579711914062,71650
2024-05-17 10:35:00-04:00,190.27999877929688,190.28500366210938,190.1999969482422,190.23989868164062,190.23989868164062,91178
2024-05-17 10:36:00-04:00,190.23500061035156,190.24000549316406,190.14999389648438,190.168701171875,190.168701171875,57356
2024-05-17 10:37:00-04:00,190.1649932861328,190.19000244140625,190.1136016845703,190.13499450683594,190.13499450683594,64476
2024-05-17 10:38:00-04:00,190.1300048828125,190.16000366210938,190.10400390625,190.1199951171875,190.1199951171875,53173
2024-05-17 10:39:00-04:00,190.12989807128906,190.12989807128906,190.01939392089844,190.0500030517578,190.0500030517578,65418
2024-05-17 10:40:00-04:00,190.0579071044922,190.0800018310547,189.96499633789062,189.9799041748047,189.9799041748047,71089
2024-05-17 10:41:00-04:00,189.97889709472656,189.97889709472656,189.8699951171875,189.8769073486328,189.8769073486328,120221
2024-05-17 10:42:00-04:00,189.85000610351562,189.96499633789062,189.8350067138672,189.91000366210938,189.91000366210938,68018
2024-05-17 10:43:00-04:00,189.9199981689453,189.99000549316406,189.88999938964844,189.9149932861328,189.9149932861328,52124
2024-05-17 10:44:00-04:00,189.91000366210938,189.9600067138672,189.89999389648438,189.91009521484375,189.91009521484375,50712
2024-05-17 10:45:00-04:00,189.91000366210938,189.97999572753906,189.91000366210938,189.97999572753906,189.97999572753906,46877
2024-05-17 10:46:00-04:00,189.97720336914062,189.97999572753906,189.86000061035156,189.87010192871094,189.87010192871094,67474
2024-05-17 10:47:00-04:00,189.8800048828125,189.9799041748047,189.8800048828125,189.9676055908203,189.9676055908203,58077
2024-05-17 10:48:00-04:00,189.96499633789062,189.97999572753906,189.91000366210938,189.92599487304688,189.92599487304688,51127
2024-05-17 10:49:00-04:00,189.92889404296875,190.01499938964844,189.92889404296875,189.99000549316406,189.99000549316406,60377
2024-05-17 10:50:00-04:00,189.98500061035156,190.0,189.9199981689453,189.94869995117188,189.94869995117188,68238
2024-05-17 10:51:00-04:00,189.9499969482422,189.9550018310547,189.91000366210938,189.9199981689453,189.9199981689453,48311
2024-05-17 10:52:00-04:00,189.92999267578125,190.02000427246094,189.92999267578125,189.97000122070312,189.97000122070312,71335
2024-05-17 10:53:00-04:00,189.960205078125,190.00999450683594,189.960205078125,189.9687042236328,189.9687042236328,38855
2024-05-17 10:54:00-04:00,189.97000122070312,190.0,189.9250030517578,189.95899963378906,189.95899963378906,58219
2024-05-17 10:55:00-04:00,189.9499969482422,189.9499969482422,189.8300018310547,189.86830139160156,189.86830139160156,85799
2024-05-17 10:56:00-04:00,189.86500549316406,189.97999572753906,189.86000061035156,189.9550018310547,189.9550018310547,67520
2024-05-17 10:57:00-04:00,189.95140075683594,190.0,189.9499969482422,189.97000122070312,189.97000122070312,74634
2024-05-17 10:58:00-04:00,189.9680938720703,189.97000122070312,189.9134979248047,189.97000122070312,189.97000122070312,53157
2024-05-17 10:59:00-04:00,189.97000122070312,189.97999572753906,189.9300994873047,189.96499633789062,189.96499633789062,43584
2024-05-17 11:00:00-04:00,189.97109985351562,189.97500610351562,189.88999938964844,189.9250030517578,189.9250030517578,68947
2024-05-17 11:01:00-04:00,189.9250030517578,189.93980407714844,189.8699951171875,189.88009643554688,189.88009643554688,42034
2024-05-17 11:02:00-04:00,189.88499450683594,189.92999267578125,189.86000061035156,189.9149932861328,189.9149932861328,64105
2024-05-17 11:03:00-04:00,189.91969299316406,189.9199981689453,189.7899932861328,189.80999755859375,189.80999755859375,57034
2024-05-17 11:04:00-04:00,189.82000732421875,189.86000061035156,189.7899932861328,189.8300018310547,189.8300018310547,59632
2024-05-17 11:05:00-04:00,189.8300018310547,189.9149932861328,189.8000030517578,189.88999938964844,189.88999938964844,52467
2024-05-17 11:06:00-04:00,189.875,189.9499969482422,189.8699951171875,189.93800354003906,189.93800354003906,56634
2024-05-17 11:07:00-04:00,189.93499755859375,189.94000244140625,189.88999938964844,189.91000366210938,189.91000366210938,45432
2024-05-17 11:08:00-04:00,189.92999267578125,189.9600067138672,189.90499877929688,189.9149932861328,189.9149932861328,62525
2024-05-17 11:09:00-04:00,189.90379333496094,189.9600067138672,189.89999389648438,189.94500732421875,189.94500732421875,39120
2024-05-17 11:10:00-04:00,189.9499969482422,189.9499969482422,189.89999389648438,189.90989685058594,189.90989685058594,53595
2024-05-17 11:11:00-04:00,189.9084930419922,189.9199981689453,189.85989379882812,189.8699951171875,189.8699951171875,63281
2024-05-17 11:12:00-04:00,189.86839294433594,189.89999389648438,189.86810302734375,189.875,189.875,34832
2024-05-17 11:13:00-04:00,189.875,189.91000366210938,189.8699951171875,189.87600708007812,189.87600708007812,20305
2024-05-17 11:14:00-04:00,189.8800048828125,189.94000244140625,189.8800048828125,189.88499450683594,189.88499450683594,41084
2024-05-17 11:15:00-04:00,189.8800048828125,189.94000244140625,189.8800048828125,189.93499755859375,189.93499755859375,34485
2024-05-17 11:16:00-04:00,189.94500732421875,189.94659423828125,189.9199981689453,189.94000244140625,189.94000244140625,75281
2024-05-17 11:17:00-04:00,189.94500732421875,189.9600067138672,189.90499877929688,189.951904296875,189.951904296875,26644
2024-05-17 11:18:00-04:00,189.9199981689453,189.9499969482422,189.9199981689453,189.94500732421875,189.94500732421875,36280
2024-05-17 11:19:00-04:00,189.94500732421875,189.94500732421875,189.9199981689453,189.9398956298828,189.9398956298828,10520
2024-05-17 11:21:00-04:00,189.78500366210938,189.78500366210938,189.72000122070312,189.72500610351562,189.72500610351562,152242
2024-05-17 11:22:00-04:00,189.72000122070312,189.74000549316406,189.65199279785156,189.7100067138672,189.7100067138672,104042
2024-05-17 11:23:00-04:00,189.71189880371094,189.77890014648438,189.7104949951172,189.77499389648438,189.77499389648438,50594
2024-05-17 11:24:00-04:00,189.77000427246094,189.7899932861328,189.75250244140625,189.77999877929688,189.77999877929688,40532
2024-05-17 11:25:00-04:00,189.77499389648438,189.86000061035156,189.77499389648438,189.80499267578125,189.80499267578125,78171
